fighter_name,Height,Weight,Reach,Stance,DOB,win_by,date,win
Makwan Amirkhani,70.0,145.0,72.0,Southpaw,1988-11-08,Other,2016-02-27,1
Makwan Amirkhani,70.0,145.0,72.0,Southpaw,1988-11-08,KO,2015-01-24,1
Eryk Anders,73.0,185.0,75.0,Southpaw,1987-04-21,Other,2019-10-12,1
Eryk Anders,73.0,185.0,75.0,Southpaw,1987-04-21,KO,2019-06-29,1
Eryk Anders,73.0,185.0,75.0,Southpaw,1987-04-21,Other,2019-04-13,0
Eryk Anders,73.0,185.0,75.0,Southpaw,1987-04-21,KO,2018-08-25,1
Eryk Anders,73.0,185.0,75.0,Southpaw,1987-04-21,Other,2017-12-09,1
Eryk Anders,73.0,185.0,75.0,Southpaw,1987-04-21,Other,2018-12-08,0
Eryk Anders,73.0,185.0,75.0,Southpaw,1987-04-21,KO,2018-09-22,0
Eryk Anders,73.0,185.0,75.0,Southpaw,1987-04-21,Other,2018-02-03,0
Eryk Anders,73.0,185.0,75.0,Southpaw,1987-04-21,KO,2017-07-22,1
Matt Andersen,74.0,230.0,75.80392156862744,Southpaw,1971-05-29,KO,1996-05-17,0
Andy Anderson,66.0,240.0,67.38938053097345,Orthodox,1974-07-16,KO,1995-04-07,0
Lowell Anderson,66.0,160.0,67.38938053097345,Orthodox,,KO,1999-09-24,0
Corey Anderson,75.0,205.0,79.0,Orthodox,1989-09-22,KO,2020-02-15,0
Corey Anderson,75.0,205.0,79.0,Orthodox,1989-09-22,KO,2019-11-02,1
Corey Anderson,75.0,205.0,79.0,Orthodox,1989-09-22,Other,2018-04-21,1
Corey Anderson,75.0,205.0,79.0,Orthodox,1989-09-22,KO,2016-12-09,1
Corey Anderson,75.0,205.0,79.0,Orthodox,1989-09-22,Other,2016-03-05,1
Corey Anderson,75.0,205.0,79.0,Orthodox,1989-09-22,KO,2015-04-18,0
Corey Anderson,75.0,205.0,79.0,Orthodox,1989-09-22,Other,2014-12-06,1
Corey Anderson,75.0,205.0,79.0,Orthodox,1989-09-22,KO,2014-07-06,1
Corey Anderson,75.0,205.0,79.0,Orthodox,1989-09-22,Other,2018-12-29,1
Corey Anderson,75.0,205.0,79.0,Orthodox,1989-09-22,Other,2018-07-22,1
Corey Anderson,75.0,205.0,79.0,Orthodox,1989-09-22,KO,2017-11-04,0
Corey Anderson,75.0,205.0,79.0,Orthodox,1989-09-22,KO,2017-03-18,0
Corey Anderson,75.0,205.0,79.0,Orthodox,1989-09-22,Other,2016-05-14,0
Corey Anderson,75.0,205.0,79.0,Orthodox,1989-09-22,Other,2015-11-07,1
Corey Anderson,75.0,205.0,79.0,Orthodox,1989-09-22,Other,2015-09-05,1
Megan Anderson,72.0,145.0,72.0,Orthodox,1990-02-11,KO,2020-02-29,1
Megan Anderson,72.0,145.0,72.0,Orthodox,1990-02-11,Submission,2019-10-05,1
Megan Anderson,72.0,145.0,72.0,Orthodox,1990-02-11,Submission,2019-05-18,0
Megan Anderson,72.0,145.0,72.0,Orthodox,1990-02-11,KO,2018-12-29,1
Megan Anderson,72.0,145.0,72.0,Orthodox,1990-02-11,Other,2018-06-09,0
Alex Andrade,71.0,200.0,72.68125,Orthodox,1974-05-14,Other,2000-06-09,0
Jessica Andrade,61.0,115.0,62.0,Orthodox,1991-09-25,KO,2019-08-31,0
Jessica Andrade,61.0,115.0,62.0,Orthodox,1991-09-25,KO,2018-09-08,1
Jessica Andrade,61.0,115.0,62.0,Orthodox,1991-09-25,Other,2018-02-24,1
Jessica Andrade,61.0,115.0,62.0,Orthodox,1991-09-25,Other,2017-02-04,1
Jessica Andrade,61.0,115.0,62.0,Orthodox,1991-09-25,Submission,2016-09-10,1
Jessica Andrade,61.0,115.0,62.0,Orthodox,1991-09-25,Submission,2015-09-05,0
Jessica Andrade,61.0,115.0,62.0,Orthodox,1991-09-25,Other,2015-07-15,1
Jessica Andrade,61.0,115.0,62.0,Orthodox,1991-09-25,Submission,2015-02-22,0
Jessica Andrade,61.0,115.0,62.0,Orthodox,1991-09-25,Submission,2014-09-13,1
Jessica Andrade,61.0,115.0,62.0,Orthodox,1991-09-25,KO,2019-05-11,1
Jessica Andrade,61.0,115.0,62.0,Orthodox,1991-09-25,Other,2017-09-22,1
Jessica Andrade,61.0,115.0,62.0,Orthodox,1991-09-25,Other,2017-05-13,0
Jessica Andrade,61.0,115.0,62.0,Orthodox,1991-09-25,KO,2016-06-04,1
Jessica Andrade,61.0,115.0,62.0,Orthodox,1991-09-25,Other,2014-03-15,1
Jessica Andrade,61.0,115.0,62.0,Orthodox,1991-09-25,Other,2013-10-26,1
Jessica Andrade,61.0,115.0,62.0,Orthodox,1991-09-25,KO,2013-07-27,0
Viscardi Andrade,71.0,170.0,75.0,Orthodox,1984-03-08,Other,2015-11-07,1
Viscardi Andrade,71.0,170.0,75.0,Orthodox,1984-03-08,Other,2014-02-15,0
Viscardi Andrade,71.0,170.0,75.0,Orthodox,1984-03-08,KO,2013-08-03,1
Viscardi Andrade,71.0,170.0,75.0,Orthodox,1984-03-08,Other,2016-03-19,1
Jermaine Andre,67.0,200.0,68.82575757575758,Orthodox,,KO,2000-03-10,0
Dylan Andrews,73.0,185.0,73.0,Switch,1979-11-15,Submission,2015-05-09,0
Dylan Andrews,73.0,185.0,73.0,Switch,1979-11-15,KO,2014-11-07,0
Dylan Andrews,73.0,185.0,73.0,Switch,1979-11-15,KO,2013-12-06,0
Dylan Andrews,73.0,185.0,73.0,Switch,1979-11-15,KO,2013-08-28,1
Dylan Andrews,73.0,185.0,73.0,Switch,1979-11-15,KO,2013-04-13,1
Reese Andy,72.0,205.0,73.75,Orthodox,1973-03-31,KO,2008-12-27,0
Reese Andy,72.0,205.0,73.75,Orthodox,1973-03-31,Other,2008-07-19,0
Yoji Anjo,71.0,205.0,72.68125,Orthodox,1967-03-28,KO,2000-12-16,0
Yoji Anjo,71.0,205.0,72.68125,Orthodox,1967-03-28,Submission,2000-04-14,0
Yoji Anjo,71.0,205.0,72.68125,Orthodox,1967-03-28,Other,1997-12-21,0
Magomed Ankalaev,75.0,205.0,75.0,Orthodox,1992-06-02,KO,2019-11-09,1
Magomed Ankalaev,75.0,205.0,75.0,Orthodox,1992-06-02,Other,2019-02-23,1
Magomed Ankalaev,75.0,205.0,75.0,Orthodox,1992-06-02,KO,2018-09-15,1
Magomed Ankalaev,75.0,205.0,75.0,Orthodox,1992-06-02,KO,2020-02-29,1
Magomed Ankalaev,75.0,205.0,75.0,Orthodox,1992-06-02,Submission,2018-03-17,0
Nina Ansaroff,65.0,115.0,64.0,Orthodox,1985-12-03,Other,2019-06-08,0
Nina Ansaroff,65.0,115.0,64.0,Orthodox,1985-12-03,Other,2018-12-08,1
Nina Ansaroff,65.0,115.0,64.0,Orthodox,1985-12-03,Other,2018-07-28,1
Nina Ansaroff,65.0,115.0,64.0,Orthodox,1985-12-03,Other,2017-11-11,1
Nina Ansaroff,65.0,115.0,64.0,Orthodox,1985-12-03,Submission,2017-01-15,1
Nina Ansaroff,65.0,115.0,64.0,Orthodox,1985-12-03,Other,2016-01-02,0
Nina Ansaroff,65.0,115.0,64.0,Orthodox,1985-12-03,Other,2014-11-08,0
Gadzhimurad Antigulov,71.0,205.0,70.0,Orthodox,1987-02-09,KO,2019-04-20,0
Gadzhimurad Antigulov,71.0,205.0,70.0,Orthodox,1987-02-09,KO,2018-07-28,0
Gadzhimurad Antigulov,71.0,205.0,70.0,Orthodox,1987-02-09,Submission,2017-05-13,1
Gadzhimurad Antigulov,71.0,205.0,70.0,Orthodox,1987-02-09,Submission,2016-11-19,1
Zu Anyanwu,73.0,251.0,77.0,Orthodox,1981-08-05,Other,2017-09-16,0
Shinsho Anzai,67.0,170.0,70.0,Orthodox,1985-12-01,Submission,2018-06-23,0
Shinsho Anzai,67.0,170.0,70.0,Orthodox,1985-12-01,Other,2017-09-22,1
Shinsho Anzai,67.0,170.0,70.0,Orthodox,1985-12-01,KO,2015-09-26,1
Shinsho Anzai,67.0,170.0,70.0,Orthodox,1985-12-01,KO,2014-08-23,0
Romie Aram,70.0,170.0,71.77173913043478,Orthodox,1977-12-02,Other,2003-04-25,0
Felipe Arantes,68.0,135.0,73.0,Orthodox,1988-02-09,KO,2018-06-23,0
Felipe Arantes,68.0,135.0,73.0,Orthodox,1988-02-09,Other,2017-10-21,0
Felipe Arantes,68.0,135.0,73.0,Orthodox,1988-02-09,Submission,2016-07-07,1
Felipe Arantes,68.0,135.0,73.0,Orthodox,1988-02-09,Other,2014-10-25,0
Felipe Arantes,68.0,135.0,73.0,Orthodox,1988-02-09,Other,2014-02-15,1
Felipe Arantes,68.0,135.0,73.0,Orthodox,1988-02-09,Other,2013-09-04,0
Felipe Arantes,68.0,135.0,73.0,Orthodox,1988-02-09,Other,2012-06-23,0
Felipe Arantes,68.0,135.0,73.0,Orthodox,1988-02-09,Other,2012-01-14,1
Felipe Arantes,68.0,135.0,73.0,Orthodox,1988-02-09,Other,2016-11-05,0
Felipe Arantes,68.0,135.0,73.0,Orthodox,1988-02-09,Submission,2015-08-23,1
Felipe Arantes,68.0,135.0,73.0,Orthodox,1988-02-09,KO,2013-06-08,1
Felipe Arantes,68.0,135.0,73.0,Orthodox,1988-02-09,Other,2011-08-27,0
Igor Araujo,73.0,170.0,77.0,Orthodox,1980-12-06,Other,2015-07-15,0
Igor Araujo,73.0,170.0,77.0,Orthodox,1980-12-06,KO,2014-09-13,0
Igor Araujo,73.0,170.0,77.0,Orthodox,1980-12-06,Other,2014-03-08,1
Igor Araujo,73.0,170.0,77.0,Orthodox,1980-12-06,Other,2013-10-09,1
Viviane Araujo,64.0,125.0,68.0,Orthodox,1986-11-21,Other,2019-12-14,0
Viviane Araujo,64.0,125.0,68.0,Orthodox,1986-11-21,Other,2019-07-27,1
Viviane Araujo,64.0,125.0,68.0,Orthodox,1986-11-21,KO,2019-05-11,1
Julio Arce,67.0,145.0,70.0,Southpaw,1989-10-27,Other,2019-11-02,0
Julio Arce,67.0,145.0,70.0,Southpaw,1989-10-27,KO,2019-05-18,1
Julio Arce,67.0,145.0,70.0,Southpaw,1989-10-27,Other,2018-11-03,0
Julio Arce,67.0,145.0,70.0,Southpaw,1989-10-27,Submission,2018-06-01,1
Julio Arce,67.0,145.0,70.0,Southpaw,1989-10-27,Other,2018-01-20,1
Andrei Arlovski,75.0,240.0,77.0,Orthodox,1979-02-04,KO,2019-11-02,0
Andrei Arlovski,75.0,240.0,77.0,Orthodox,1979-02-04,Other,2019-07-20,1
Andrei Arlovski,75.0,240.0,77.0,Orthodox,1979-02-04,Other,2019-04-27,0
Andrei Arlovski,75.0,240.0,77.0,Orthodox,1979-02-04,Other,2018-12-29,0
Andrei Arlovski,75.0,240.0,77.0,Orthodox,1979-02-04,Other,2018-09-15,0
Andrei Arlovski,75.0,240.0,77.0,Orthodox,1979-02-04,Other,2018-06-09,0
Andrei Arlovski,75.0,240.0,77.0,Orthodox,1979-02-04,Other,2017-06-17,0
Andrei Arlovski,75.0,240.0,77.0,Orthodox,1979-02-04,KO,2017-01-28,0
Andrei Arlovski,75.0,240.0,77.0,Orthodox,1979-02-04,Submission,2016-09-03,0
Andrei Arlovski,75.0,240.0,77.0,Orthodox,1979-02-04,Other,2015-09-05,1
Andrei Arlovski,75.0,240.0,77.0,Orthodox,1979-02-04,Other,2014-06-14,1
Andrei Arlovski,75.0,240.0,77.0,Orthodox,1979-02-04,KO,2008-03-01,1
Andrei Arlovski,75.0,240.0,77.0,Orthodox,1979-02-04,Other,2007-04-21,1
Andrei Arlovski,75.0,240.0,77.0,Orthodox,1979-02-04,KO,2006-12-30,1
Andrei Arlovski,75.0,240.0,77.0,Orthodox,1979-02-04,KO,2005-10-07,1
Andrei Arlovski,75.0,240.0,77.0,Orthodox,1979-02-04,KO,2005-06-04,1
Andrei Arlovski,75.0,240.0,77.0,Orthodox,1979-02-04,Submission,2005-02-05,1
Andrei Arlovski,75.0,240.0,77.0,Orthodox,1979-02-04,KO,2004-04-02,1
Andrei Arlovski,75.0,240.0,77.0,Orthodox,1979-02-04,KO,2003-09-26,1
Andrei Arlovski,75.0,240.0,77.0,Orthodox,1979-02-04,KO,2002-11-22,1
Andrei Arlovski,75.0,240.0,77.0,Orthodox,1979-02-04,Submission,2000-11-17,1
Andrei Arlovski,75.0,240.0,77.0,Orthodox,1979-02-04,Other,2018-03-03,1
Andrei Arlovski,75.0,240.0,77.0,Orthodox,1979-02-04,Other,2017-11-11,1
Andrei Arlovski,75.0,240.0,77.0,Orthodox,1979-02-04,KO,2016-05-08,0
Andrei Arlovski,75.0,240.0,77.0,Orthodox,1979-02-04,KO,2016-01-02,0
Andrei Arlovski,75.0,240.0,77.0,Orthodox,1979-02-04,KO,2015-05-23,1
Andrei Arlovski,75.0,240.0,77.0,Orthodox,1979-02-04,KO,2014-09-13,1
Andrei Arlovski,75.0,240.0,77.0,Orthodox,1979-02-04,Other,2006-07-08,0
Andrei Arlovski,75.0,240.0,77.0,Orthodox,1979-02-04,KO,2006-04-15,0
Andrei Arlovski,75.0,240.0,77.0,Orthodox,1979-02-04,KO,2002-03-22,0
Andrei Arlovski,75.0,240.0,77.0,Orthodox,1979-02-04,KO,2001-06-29,0
Austin Arnett,72.0,145.0,72.0,Orthodox,1991-10-22,KO,2018-01-27,0
Austin Arnett,72.0,145.0,72.0,Orthodox,1991-10-22,Other,2019-02-09,0
Austin Arnett,72.0,145.0,72.0,Orthodox,1991-10-22,Other,2018-11-17,1
Austin Arnett,72.0,145.0,72.0,Orthodox,1991-10-22,Other,2018-07-28,0
Akbarh Arreola,70.0,155.0,71.0,Southpaw,1983-01-14,Other,2014-07-26,0
Akbarh Arreola,70.0,155.0,71.0,Southpaw,1983-01-14,KO,2015-11-14,0
Akbarh Arreola,70.0,155.0,71.0,Southpaw,1983-01-14,Other,2015-03-21,0
Akbarh Arreola,70.0,155.0,71.0,Southpaw,1983-01-14,Submission,2014-11-22,1
Matt Arroyo,70.0,170.0,72.0,Orthodox,1982-09-01,Submission,2007-12-08,1
Matt Arroyo,70.0,170.0,72.0,Orthodox,1982-09-01,Other,2009-01-31,0
Matt Arroyo,70.0,170.0,72.0,Orthodox,1982-09-01,KO,2008-06-21,0
Antonio Arroyo,75.0,185.0,73.0,Orthodox,1989-07-01,Other,2019-11-16,0
Cesar Arzamendia,71.0,155.0,71.0,Orthodox,1991-01-31,KO,2016-07-30,0
Cesar Arzamendia,71.0,155.0,71.0,Orthodox,1991-01-31,KO,2015-11-21,0
Askar Askarov,66.0,125.0,67.0,Orthodox,1992-10-09,Other,2020-01-18,1
Askar Askarov,66.0,125.0,67.0,Orthodox,1992-10-09,Other,2019-09-21,0
Cyril Asker,72.0,247.0,74.0,Orthodox,1985-12-24,Submission,2017-11-25,1
Cyril Asker,72.0,247.0,74.0,Orthodox,1985-12-24,KO,2017-06-17,0
Cyril Asker,72.0,247.0,74.0,Orthodox,1985-12-24,KO,2018-02-10,0
Cyril Asker,72.0,247.0,74.0,Orthodox,1985-12-24,KO,2017-01-15,1
Cyril Asker,72.0,247.0,74.0,Orthodox,1985-12-24,KO,2016-04-10,0
Scott Askham,75.0,185.0,75.0,Southpaw,1988-05-20,Other,2016-09-03,0
Scott Askham,75.0,185.0,75.0,Southpaw,1988-05-20,KO,2016-02-27,1
Scott Askham,75.0,185.0,75.0,Southpaw,1988-05-20,Other,2015-10-24,0
Scott Askham,75.0,185.0,75.0,Southpaw,1988-05-20,KO,2015-06-20,1
Scott Askham,75.0,185.0,75.0,Southpaw,1988-05-20,Other,2017-03-18,0
Scott Askham,75.0,185.0,75.0,Southpaw,1988-05-20,Other,2014-10-04,0
Ben Askren,71.0,170.0,73.0,Orthodox,1984-07-18,Submission,2019-10-26,0
Ben Askren,71.0,170.0,73.0,Orthodox,1984-07-18,KO,2019-07-06,0
Ben Askren,71.0,170.0,73.0,Orthodox,1984-07-18,Submission,2019-03-02,1
Junior Assuncao,69.0,145.0,72.0,Orthodox,1981-06-24,Other,2011-09-24,1
Junior Assuncao,69.0,145.0,72.0,Orthodox,1981-06-24,Submission,2007-04-21,1
Junior Assuncao,69.0,145.0,72.0,Orthodox,1981-06-24,Other,2011-12-30,0
Junior Assuncao,69.0,145.0,72.0,Orthodox,1981-06-24,Submission,2007-09-19,0
Junior Assuncao,69.0,145.0,72.0,Orthodox,1981-06-24,Submission,2006-10-14,0
Raphael Assuncao,65.0,135.0,66.0,Orthodox,1982-07-19,Other,2019-08-17,0
Raphael Assuncao,65.0,135.0,66.0,Orthodox,1982-07-19,Submission,2019-02-02,0
Raphael Assuncao,65.0,135.0,66.0,Orthodox,1982-07-19,Other,2018-07-07,1
Raphael Assuncao,65.0,135.0,66.0,Orthodox,1982-07-19,KO,2017-11-11,1
Raphael Assuncao,65.0,135.0,66.0,Orthodox,1982-07-19,Other,2017-06-03,1
Raphael Assuncao,65.0,135.0,66.0,Orthodox,1982-07-19,Other,2017-01-28,1
Raphael Assuncao,65.0,135.0,66.0,Orthodox,1982-07-19,Other,2014-10-04,1
Raphael Assuncao,65.0,135.0,66.0,Orthodox,1982-07-19,Other,2014-02-22,1
Raphael Assuncao,65.0,135.0,66.0,Orthodox,1982-07-19,Other,2013-10-09,1
Raphael Assuncao,65.0,135.0,66.0,Orthodox,1982-07-19,Submission,2013-06-08,1
Raphael Assuncao,65.0,135.0,66.0,Orthodox,1982-07-19,Other,2012-12-08,1
Raphael Assuncao,65.0,135.0,66.0,Orthodox,1982-07-19,KO,2012-07-11,1
Raphael Assuncao,65.0,135.0,66.0,Orthodox,1982-07-19,Other,2011-08-27,1
Raphael Assuncao,65.0,135.0,66.0,Orthodox,1982-07-19,Other,2016-07-09,0
Raphael Assuncao,65.0,135.0,66.0,Orthodox,1982-07-19,KO,2011-03-19,0
Rich Attonito,70.0,170.0,72.0,Orthodox,1977-06-16,KO,2011-12-10,0
Rich Attonito,70.0,170.0,72.0,Orthodox,1977-06-16,Other,2010-12-04,0
Rich Attonito,70.0,170.0,72.0,Orthodox,1977-06-16,Other,2010-09-15,1
Rich Attonito,70.0,170.0,72.0,Orthodox,1977-06-16,Other,2011-06-26,1
Rich Attonito,70.0,170.0,72.0,Orthodox,1977-06-16,KO,2010-06-19,1
Olivier Aubin-Mercier,69.0,155.0,70.0,Southpaw,1989-02-23,Other,2019-07-27,0
Olivier Aubin-Mercier,69.0,155.0,70.0,Southpaw,1989-02-23,Other,2018-12-08,0
Olivier Aubin-Mercier,69.0,155.0,70.0,Southpaw,1989-02-23,Submission,2016-12-10,1
Olivier Aubin-Mercier,69.0,155.0,70.0,Southpaw,1989-02-23,Submission,2016-06-18,1
Olivier Aubin-Mercier,69.0,155.0,70.0,Southpaw,1989-02-23,Other,2016-01-30,0
Olivier Aubin-Mercier,69.0,155.0,70.0,Southpaw,1989-02-23,Other,2015-08-23,1
Olivier Aubin-Mercier,69.0,155.0,70.0,Southpaw,1989-02-23,Submission,2015-04-25,1
Olivier Aubin-Mercier,69.0,155.0,70.0,Southpaw,1989-02-23,Submission,2014-10-04,1
Olivier Aubin-Mercier,69.0,155.0,70.0,Southpaw,1989-02-23,Other,2018-07-28,0
Olivier Aubin-Mercier,69.0,155.0,70.0,Southpaw,1989-02-23,KO,2018-04-07,1
Olivier Aubin-Mercier,69.0,155.0,70.0,Southpaw,1989-02-23,Other,2017-09-16,1
Olivier Aubin-Mercier,69.0,155.0,70.0,Southpaw,1989-02-23,Other,2014-04-16,0
Pat Audinwood,72.0,155.0,73.75,Orthodox,1986-04-16,Other,2010-12-11,0
Pat Audinwood,72.0,155.0,73.75,Orthodox,1986-04-16,Submission,2010-09-25,0
Marcus Aurelio,70.0,155.0,74.0,Orthodox,1973-08-18,Submission,2008-04-02,1
Marcus Aurelio,70.0,155.0,74.0,Orthodox,1973-08-18,KO,2007-11-17,1
Marcus Aurelio,70.0,155.0,74.0,Orthodox,1973-08-18,Other,2009-08-29,0
Marcus Aurelio,70.0,155.0,74.0,Orthodox,1973-08-18,Other,2008-10-25,0
Marcus Aurelio,70.0,155.0,74.0,Orthodox,1973-08-18,Other,2008-07-05,0
Marcus Aurelio,70.0,155.0,74.0,Orthodox,1973-08-18,Other,2007-08-25,0
Chris Avila,70.0,145.0,72.0,Orthodox,1993-01-16,Other,2016-11-05,0
Chris Avila,70.0,145.0,72.0,Orthodox,1993-01-16,Other,2016-08-20,0
Julia Avila,67.0,135.0,68.0,Orthodox,1988-05-11,Other,2019-07-06,1
Jessin Ayari,72.0,155.0,73.0,Orthodox,1992-05-31,Other,2016-09-03,1
Jessin Ayari,72.0,155.0,73.0,Orthodox,1992-05-31,Other,2018-10-27,0
Jessin Ayari,72.0,155.0,73.0,Orthodox,1992-05-31,Other,2017-05-28,0
Abu Azaitar,69.0,185.0,76.0,Orthodox,1986-03-10,Other,2018-07-22,1
Ottman Azaitar,68.0,155.0,71.0,Switch,1990-02-20,KO,2019-09-07,1
Hunter Azure,68.0,145.0,69.0,Orthodox,1992-03-02,Other,2019-09-14,1
Niklas Backstrom,73.0,145.0,74.0,Orthodox,1989-08-22,Other,2015-06-20,0
Niklas Backstrom,73.0,145.0,74.0,Orthodox,1989-08-22,KO,2014-10-04,0
Niklas Backstrom,73.0,145.0,74.0,Orthodox,1989-08-22,Submission,2014-05-31,1
Seth Baczynski,75.0,170.0,74.0,Orthodox,1981-10-26,KO,2015-04-11,0
Seth Baczynski,75.0,170.0,74.0,Orthodox,1981-10-26,KO,2014-08-16,0
Seth Baczynski,75.0,170.0,74.0,Orthodox,1981-10-26,KO,2013-07-06,0
Seth Baczynski,75.0,170.0,74.0,Orthodox,1981-10-26,KO,2012-09-22,1
Seth Baczynski,75.0,170.0,74.0,Orthodox,1981-10-26,Other,2012-06-08,1
Seth Baczynski,75.0,170.0,74.0,Orthodox,1981-10-26,Other,2014-04-19,0
Seth Baczynski,75.0,170.0,74.0,Orthodox,1981-10-26,Other,2013-11-06,1
Seth Baczynski,75.0,170.0,74.0,Orthodox,1981-10-26,Other,2012-12-14,0
Seth Baczynski,75.0,170.0,74.0,Orthodox,1981-10-26,Submission,2011-11-19,1
Seth Baczynski,75.0,170.0,74.0,Orthodox,1981-10-26,Submission,2011-09-17,1
Seth Baczynski,75.0,170.0,74.0,Orthodox,1981-10-26,Other,2010-06-19,0
Ryan Bader,74.0,205.0,74.0,Orthodox,1983-06-07,KO,2016-11-19,1
Ryan Bader,74.0,205.0,74.0,Orthodox,1983-06-07,KO,2016-09-03,1
Ryan Bader,74.0,205.0,74.0,Orthodox,1983-06-07,Other,2015-10-03,1
Ryan Bader,74.0,205.0,74.0,Orthodox,1983-06-07,Other,2014-08-16,1
Ryan Bader,74.0,205.0,74.0,Orthodox,1983-06-07,Other,2014-06-14,1
Ryan Bader,74.0,205.0,74.0,Orthodox,1983-06-07,Other,2013-12-06,1
Ryan Bader,74.0,205.0,74.0,Orthodox,1983-06-07,Submission,2013-01-26,1
Ryan Bader,74.0,205.0,74.0,Orthodox,1983-06-07,KO,2011-11-19,1
Ryan Bader,74.0,205.0,74.0,Orthodox,1983-06-07,KO,2010-02-20,1
Ryan Bader,74.0,205.0,74.0,Orthodox,1983-06-07,Other,2009-10-24,1
Ryan Bader,74.0,205.0,74.0,Orthodox,1983-06-07,Other,2009-04-01,1
Ryan Bader,74.0,205.0,74.0,Orthodox,1983-06-07,KO,2008-12-13,1
Ryan Bader,74.0,205.0,74.0,Orthodox,1983-06-07,KO,2016-01-30,0
Ryan Bader,74.0,205.0,74.0,Orthodox,1983-06-07,Other,2015-01-24,1
Ryan Bader,74.0,205.0,74.0,Orthodox,1983-06-07,KO,2013-09-04,0
Ryan Bader,74.0,205.0,74.0,Orthodox,1983-06-07,KO,2012-08-04,0
Ryan Bader,74.0,205.0,74.0,Orthodox,1983-06-07,Other,2012-02-25,1
Ryan Bader,74.0,205.0,74.0,Orthodox,1983-06-07,Submission,2011-07-02,0
Ryan Bader,74.0,205.0,74.0,Orthodox,1983-06-07,Submission,2011-02-05,0
Ryan Bader,74.0,205.0,74.0,Orthodox,1983-06-07,Other,2010-09-25,1
Izabela Badurek,65.0,115.0,66.07042253521126,Orthodox,1991-07-11,Submission,2015-04-11,0
Miguel Baeza,74.0,170.0,74.0,Orthodox,1992-08-23,KO,2019-10-12,1
Ali Bagautinov,64.0,125.0,65.0,Orthodox,1985-06-10,Other,2016-06-18,1
Ali Bagautinov,64.0,125.0,65.0,Orthodox,1985-06-10,Other,2016-11-19,0
Ali Bagautinov,64.0,125.0,65.0,Orthodox,1985-06-10,Other,2015-10-03,0
Ali Bagautinov,64.0,125.0,65.0,Orthodox,1985-06-10,Other,2014-06-14,0
Ali Bagautinov,64.0,125.0,65.0,Orthodox,1985-06-10,Other,2014-02-01,1
Ali Bagautinov,64.0,125.0,65.0,Orthodox,1985-06-10,Other,2013-11-16,1
Ali Bagautinov,64.0,125.0,65.0,Orthodox,1985-06-10,KO,2013-09-04,1
Mehdi Baghdad,73.0,155.0,75.0,Orthodox,1985-04-13,Other,2016-07-07,0
Mehdi Baghdad,73.0,155.0,75.0,Orthodox,1985-04-13,Submission,2016-01-17,0
Siyar Bahadurzada,71.0,170.0,73.0,Orthodox,1984-04-17,Other,2019-09-28,0
Siyar Bahadurzada,71.0,170.0,73.0,Orthodox,1984-04-17,KO,2018-04-21,1
Siyar Bahadurzada,71.0,170.0,73.0,Orthodox,1984-04-17,KO,2017-09-02,1
Siyar Bahadurzada,71.0,170.0,73.0,Orthodox,1984-04-17,Other,2018-12-29,0
Siyar Bahadurzada,71.0,170.0,73.0,Orthodox,1984-04-17,Submission,2016-03-05,1
Siyar Bahadurzada,71.0,170.0,73.0,Orthodox,1984-04-17,Other,2013-12-28,0
Siyar Bahadurzada,71.0,170.0,73.0,Orthodox,1984-04-17,Other,2013-03-02,0
Siyar Bahadurzada,71.0,170.0,73.0,Orthodox,1984-04-17,KO,2012-04-14,1
Shamar Bailey,69.0,155.0,75.0,Southpaw,1982-09-22,KO,2011-11-19,0
Shamar Bailey,69.0,155.0,75.0,Southpaw,1982-09-22,Other,2011-09-17,0
Shamar Bailey,69.0,155.0,75.0,Southpaw,1982-09-22,Other,2011-06-04,1
Scott Baker,72.0,210.0,73.75,Orthodox,,Submission,1994-03-11,0
Oluwale Bamgbose,71.0,185.0,78.0,Switch,1987-08-04,Other,2016-04-16,0
Oluwale Bamgbose,71.0,185.0,78.0,Switch,1987-08-04,KO,2017-12-16,0
Oluwale Bamgbose,71.0,185.0,78.0,Switch,1987-08-04,KO,2017-06-03,0
Oluwale Bamgbose,71.0,185.0,78.0,Switch,1987-08-04,KO,2016-02-21,1
Oluwale Bamgbose,71.0,185.0,78.0,Switch,1987-08-04,KO,2015-08-08,0
Marcin Bandel,70.0,155.0,70.0,Orthodox,1989-10-10,KO,2015-04-11,0
Marcin Bandel,70.0,155.0,70.0,Orthodox,1989-10-10,KO,2014-10-04,0
Humberto Bandenay,71.0,145.0,71.0,Southpaw,1994-09-04,Other,2018-11-17,0
Humberto Bandenay,71.0,145.0,71.0,Southpaw,1994-09-04,Other,2019-08-10,0
Humberto Bandenay,71.0,145.0,71.0,Southpaw,1994-09-04,KO,2018-05-19,0
Humberto Bandenay,71.0,145.0,71.0,Southpaw,1994-09-04,KO,2017-08-05,1
Tae Hyun Bang,69.0,155.0,71.0,Switch,1983-04-15,Other,2015-11-28,1
Tae Hyun Bang,69.0,155.0,71.0,Switch,1983-04-15,Submission,2015-05-16,0
Tae Hyun Bang,69.0,155.0,71.0,Switch,1983-04-15,Other,2016-09-03,0
Tae Hyun Bang,69.0,155.0,71.0,Switch,1983-04-15,KO,2014-06-14,1
Tae Hyun Bang,69.0,155.0,71.0,Switch,1983-04-15,Other,2014-01-04,0
